"","collection_no","formation","occurrence_no","record_type","reid_no","flags","identified_name","identified_rank","identified_no","difference","accepted_name","accepted_attr","accepted_rank","accepted_no","early_interval","late_interval","max_ma","min_ma","ref_author","ref_pubyr","reference_no","phylum","class","order","family","genus","plant_organ","plant_organ2","abund_value","abund_unit","lng","lat","occurrence_comments","collection_name","collection_subset","collection_aka","cc","state","county","latlng_basis","latlng_precision","geogscale","geogcomments","paleomodel","paleolng","paleolat","geoplate","cc2","protected","stratgroup","member","stratscale","zone","localsection","localbed","localorder","regionalsection","regionalbed","regionalorder","stratcomments","lithdescript","lithology1","lithadj1","lithification1","minor_lithology1","fossilsfrom1","lithology2","lithadj2","lithification2","minor_lithology2","fossilsfrom2","environment","tectonic_setting","geology_comments","assembl_comps","articulated_parts","associated_parts","common_body_parts","rare_body_parts","feed_pred_traces","artifacts","component_comments","pres_mode","preservation_quality","spatial_resolution","temporal_resolution","lagerstatten","concentration","orientation","abund_in_sediment","sorting","fragmentation","bioerosion","encrustation","preservation_comments","collection_type","collection_methods","museum","collection_coverage","collection_size","rock_censused","collectors","collection_dates","collection_comments","taxonomy_comments","taxon_environment","environment_basis","motility","life_habit","vision","diet","reproduction","ontogeny","ecospace_comments","composition","architecture","thickness","reinforcement","formation3","stratgroup4","member5","lithdescript6","lithology17","lithadj18","lithification19","minor_lithology110","fossilsfrom111","lithology212","lithadj213","lithification214","minor_lithology215","fossilsfrom216","time_bins","time_contain","time_major","time_buffer","time_overlap","primary_reference","old_max_ma","old_min_ma","id","n_bins","bin_assignment","bin_midpoint","overlap_percentage","Target","plng","plat","cells","layer","data.lng","data.lat","Coll_count"
"11",13281,"Two Medicine",149983,"occ",10063,"","Orodromeus makelai","species",64338,"","Orodromeus makelai",NA,"species",64338,"Campanian","",81.5,75.04,"Horner and Weishampel",1988,7404,"Chordata","Ornithischia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Orodromeus",NA,NA,5,"individuals",-112.182777,47.8125,"","Egg Island, MOR TM-024",NA,"","US","Montana","Teton","based on nearby landmark","seconds","outcrop","coordinates are for nearby town of Choteau, MT","gp_mid",-68.69,58.19,"101","US","","Montana","","group of beds","","","","","",NA,"","unlabeled section shows that fossils are distributed in several horizons, but no details given","brown, organic-rich, siliceous carbonates with mudstone inclusions; ""interbedded calcretes and mudstones""","""carbonate""","brown","lithified","argillaceous","Y","mudstone","","","","","terrestrial indet.","","interpreted as the products of soil formation where partially dried sediments were repeatedly disrupted and mixed in the process of nest construction and daily traffic; ""carbonate-rich paleosols and overbank deposition""","macrofossils","","","","","",NA,"","body","good","autochthonous","snapshot","","","","","","","","","up to 24 hatched eggs (and unknown number of juvenile specimens) preserved in 10 nests; each nest is a ""snapshot"" but the nests are distributed in three different layers within the section.","paleoecologic","selective quarrying,mechanical,hydrochloric,field collection,observed (not collected)","","","","","J. Horner, D. Varricchio","1983-","","Nests originally identified as hypsilophodontid (Orodromeus) based on nearby skeletons, but later re-identified as theropod (Troodon).","terrestrial",NA,"actively mobile","","","herbivore","oviparous, dispersal=direct/internal,mobile","accretion,modification of parts","","hydroxyapatite","compact or dense","",NA,"Two Medicine","Montana","","brown, organic-rich, siliceous carbonates with mudstone inclusions; ""interbedded calcretes and mudstones""","""carbonate""","brown","lithified","argillaceous","Y","mudstone","","","","","Campanian","Campanian","Campanian","Campanian","Campanian","J. R. Horner and D. B. Weishampel. 1988. A comparative embryological study of two ornithischian dinosaurs. Nature 332:256-257",83.6,72.1,8470,2,"SC.4",80.75,55.73,NA,-76.2222,55.0873,8386,1,-112.182777,47.8125,"Non-singleton"
"12",13281,"Two Medicine",280572,"occ",10065,"","Troodon formosus","species",54818,"","Troodon formosus",NA,"species",54818,"Campanian","",81.5,75.04,"Horner and Weishampel",1996,7406,"Chordata","Saurischia","NO_ORDER_SPECIFIED","Troodontidae","Troodon",NA,NA,19,"individuals",-112.182777,47.8125,"","Egg Island, MOR TM-024",NA,"","US","Montana","Teton","based on nearby landmark","seconds","outcrop","coordinates are for nearby town of Choteau, MT","gp_mid",-68.69,58.19,"101","US","","Montana","","group of beds","","","","","",NA,"","unlabeled section shows that fossils are distributed in several horizons, but no details given","brown, organic-rich, siliceous carbonates with mudstone inclusions; ""interbedded calcretes and mudstones""","""carbonate""","brown","lithified","argillaceous","Y","mudstone","","","","","terrestrial indet.","","interpreted as the products of soil formation where partially dried sediments were repeatedly disrupted and mixed in the process of nest construction and daily traffic; ""carbonate-rich paleosols and overbank deposition""","macrofossils","","","","","",NA,"","body","good","autochthonous","snapshot","","","","","","","","","up to 24 hatched eggs (and unknown number of juvenile specimens) preserved in 10 nests; each nest is a ""snapshot"" but the nests are distributed in three different layers within the section.","paleoecologic","selective quarrying,mechanical,hydrochloric,field collection,observed (not collected)","","","","","J. Horner, D. Varricchio","1983-","","Nests originally identified as hypsilophodontid (Orodromeus) based on nearby skeletons, but later re-identified as theropod (Troodon).","terrestrial",NA,"actively mobile","","","carnivore, omnivore","oviparous","accretion,modification of parts","","hydroxyapatite","compact or dense","",NA,"Two Medicine","Montana","","brown, organic-rich, siliceous carbonates with mudstone inclusions; ""interbedded calcretes and mudstones""","""carbonate""","brown","lithified","argillaceous","Y","mudstone","","","","","Campanian","Campanian","Campanian","Campanian","Campanian","J. R. Horner and D. B. Weishampel. 1996. A comparative embryological study of two ornithischian dinosaurs (correction). Nature 383:103",83.6,72.1,8279,2,"SC.4",80.75,55.73,NA,-76.2222,55.0873,8386,1,-112.182777,47.8125,"Non-singleton"
"13",13282,"Two Medicine",584093,"occ",NA,"","Carnosauria indet.","infraorder",53943,"","Carnosauria",NA,"infraorder",53943,"Campanian","",81.5,75.04,"Database",2006,17718,"Chordata","Saurischia","Avetheropoda","","",NA,NA,2,"specimens",-112.182777,47.8125,"","Egg Gulch, MOR TM-008",NA,"","US","Montana","Teton","based on nearby landmark","seconds","outcrop","coordinates are for nearby Choteau, Montana","gp_mid",-68.69,58.19,"101","US","","Montana","","group of beds","","","","","",NA,"","","nests found at an equal depth beneath a paleosol, incorporated in a grey-brown mudstone interpreted as a floodplain deposit.","mudstone","brown,gray","lithified","","Y","","","","","","""floodplain""","","see lithology description","macrofossils","","","","","",NA,"","body,trace","good","autochthonous","snapshot","","","","","","","","","juvenile skeletons found in nests, unoccupied nests contain abundant eggshells","paleoecologic","selective quarrying,mechanical,hydrochloric,field collection,observed (not collected)","","","","","","","","","terrestrial",NA,"actively mobile","","","carnivore","oviparous, dispersal=direct/internal,mobile","accretion,modification of parts","","hydroxyapatite","compact or dense","",NA,"Two Medicine","Montana","","nests found at an equal depth beneath a paleosol, incorporated in a grey-brown mudstone interpreted as a floodplain deposit.","mudstone","brown,gray","lithified","","Y","","","","","","Campanian","Campanian","Campanian","Campanian","Campanian","M. O. R. Database. 2006. MOR collections database.",83.6,72.1,8427,2,"SC.4",80.75,55.73,NA,-76.2222,55.0873,8386,1,-112.182777,47.8125,"Non-singleton"
"14",13282,"Two Medicine",520923,"occ",NA,"F","Spheroolithus albertensis","species",67291,"","Spheroolithus albertensis",NA,"species",67291,"Campanian","",81.5,75.04,"Zelenitsky",2000,14294,"Chordata","Ornithischia","NO_ORDER_SPECIFIED","Spheroolithidae","Spheroolithus",NA,NA,NA,"",-112.182777,47.8125,"","Egg Gulch, MOR TM-008",NA,"","US","Montana","Teton","based on nearby landmark","seconds","outcrop","coordinates are for nearby Choteau, Montana","gp_mid",-68.69,58.19,"101","US","","Montana","","group of beds","","","","","",NA,"","","nests found at an equal depth beneath a paleosol, incorporated in a grey-brown mudstone interpreted as a floodplain deposit.","mudstone","brown,gray","lithified","","Y","","","","","","""floodplain""","","see lithology description","macrofossils","","","","","",NA,"","body,trace","good","autochthonous","snapshot","","","","","","","","","juvenile skeletons found in nests, unoccupied nests contain abundant eggshells","paleoecologic","selective quarrying,mechanical,hydrochloric,field collection,observed (not collected)","","","","","","","","","terrestrial",NA,"actively mobile","","","herbivore","oviparous, dispersal=direct/internal,mobile","accretion,modification of parts","","hydroxyapatite","compact or dense","",NA,"Two Medicine","Montana","","nests found at an equal depth beneath a paleosol, incorporated in a grey-brown mudstone interpreted as a floodplain deposit.","mudstone","brown,gray","lithified","","Y","","","","","","Campanian","Campanian","Campanian","Campanian","Campanian","D. K. Zelenitsky. 2000. Dinosaur eggs from Asia and North America. Y.-N. Lee (ed.), 2000 International Dinosaur Symposium for Kosong County in Korea. Paleontological Society of Korea Special Publication 4:13-26",83.6,72.1,8367,2,"SC.4",80.75,55.73,NA,-76.2222,55.0873,8386,1,-112.182777,47.8125,"Non-singleton"
"15",13282,"Two Medicine",149984,"occ",NA,"","Maiasaura peeblesorum","species",55574,"","Maiasaura peeblesorum",NA,"species",55574,"Campanian","",81.5,75.04,"Horner",1982,4406,"Chordata","Ornithischia","NO_ORDER_SPECIFIED","Hadrosauridae","Maiasaura",NA,NA,11,"individuals",-112.182777,47.8125,"","Egg Gulch, MOR TM-008",NA,"","US","Montana","Teton","based on nearby landmark","seconds","outcrop","coordinates are for nearby Choteau, Montana","gp_mid",-68.69,58.19,"101","US","","Montana","","group of beds","","","","","",NA,"","","nests found at an equal depth beneath a paleosol, incorporated in a grey-brown mudstone interpreted as a floodplain deposit.","mudstone","brown,gray","lithified","","Y","","","","","","""floodplain""","","see lithology description","macrofossils","","","","","",NA,"","body,trace","good","autochthonous","snapshot","","","","","","","","","juvenile skeletons found in nests, unoccupied nests contain abundant eggshells","paleoecologic","selective quarrying,mechanical,hydrochloric,field collection,observed (not collected)","","","","","","","","","terrestrial",NA,"actively mobile","","","herbivore","oviparous, dispersal=direct/internal,mobile","accretion,modification of parts","","hydroxyapatite","compact or dense","",NA,"Two Medicine","Montana","","nests found at an equal depth beneath a paleosol, incorporated in a grey-brown mudstone interpreted as a floodplain deposit.","mudstone","brown,gray","lithified","","Y","","","","","","Campanian","Campanian","Campanian","Campanian","Campanian","J. R. Horner. 1982. Evidence of colonial nesting and ""site fidelity"" among ornithischian dinosaurs\r\n. Nature 297(5868):675-676",83.6,72.1,8307,2,"SC.4",80.75,55.73,"Hadrosauridae",-76.2222,55.0873,8386,1,-112.182777,47.8125,"Non-singleton"
"16",13282,"Two Medicine",584092,"occ",NA,"","Theropoda indet.","unranked clade",38513,"","Theropoda",NA,"unranked clade",38513,"Campanian","",81.5,75.04,"Database",2006,17718,"Chordata","Saurischia","","","",NA,NA,1,"specimens",-112.182777,47.8125,"","Egg Gulch, MOR TM-008",NA,"","US","Montana","Teton","based on nearby landmark","seconds","outcrop","coordinates are for nearby Choteau, Montana","gp_mid",-68.69,58.19,"101","US","","Montana","","group of beds","","","","","",NA,"","","nests found at an equal depth beneath a paleosol, incorporated in a grey-brown mudstone interpreted as a floodplain deposit.","mudstone","brown,gray","lithified","","Y","","","","","","""floodplain""","","see lithology description","macrofossils","","","","","",NA,"","body,trace","good","autochthonous","snapshot","","","","","","","","","juvenile skeletons found in nests, unoccupied nests contain abundant eggshells","paleoecologic","selective quarrying,mechanical,hydrochloric,field collection,observed (not collected)","","","","","","","","","terrestrial",NA,"actively mobile","ground dwelling, solitary","","carnivore","oviparous, dispersal=direct/internal,mobile","accretion,modification of parts","","hydroxyapatite","compact or dense","",NA,"Two Medicine","Montana","","nests found at an equal depth beneath a paleosol, incorporated in a grey-brown mudstone interpreted as a floodplain deposit.","mudstone","brown,gray","lithified","","Y","","","","","","Campanian","Campanian","Campanian","Campanian","Campanian","M. O. R. Database. 2006. MOR collections database.",83.6,72.1,8472,2,"SC.4",80.75,55.73,NA,-76.2222,55.0873,8386,1,-112.182777,47.8125,"Non-singleton"
"17",13282,"Two Medicine",1385919,"occ",NA,"","Anura indet.","order",150288,"","Anura",NA,"order",97112,"Campanian","",81.5,75.04,"Gardner et al.",2016,64015,"Chordata","Osteichthyes","Anura","","",NA,NA,NA,"",-112.182777,47.8125,"""unnamed genus and species 1""","Egg Gulch, MOR TM-008",NA,"","US","Montana","Teton","based on nearby landmark","seconds","outcrop","coordinates are for nearby Choteau, Montana","gp_mid",-68.69,58.19,"101","US","","Montana","","group of beds","","","","","",NA,"","","nests found at an equal depth beneath a paleosol, incorporated in a grey-brown mudstone interpreted as a floodplain deposit.","mudstone","brown,gray","lithified","","Y","","","","","","""floodplain""","","see lithology description","macrofossils","","","","","",NA,"","body,trace","good","autochthonous","snapshot","","","","","","","","","juvenile skeletons found in nests, unoccupied nests contain abundant eggshells","paleoecologic","selective quarrying,mechanical,hydrochloric,field collection,observed (not collected)","","","","","","","","","brackish,freshwater,terrestrial",NA,"actively mobile","amphibious","","carnivore","","","","phosphatic","","",NA,"Two Medicine","Montana","","nests found at an equal depth beneath a paleosol, incorporated in a grey-brown mudstone interpreted as a floodplain deposit.","mudstone","brown,gray","lithified","","Y","","","","","","Campanian","Campanian","Campanian","Campanian","Campanian","J. D. Gardner, C. M. Redman, and R. L. Cifelli. 2016. The Hopping Dead: Late Cretaceous frogs from the middle-late Campanian (Judithian) of western North America. Fossil Imprint 72(1-2):78-107",83.6,72.1,8420,2,"SC.4",80.75,55.73,NA,-76.2222,55.0873,8386,1,-112.182777,47.8125,"Non-singleton"
"18",13340,"Oldman",150310,"occ",NA,"","Monoclonius n. sp. cutleri","species",56145,"subjective synonym of","Centrosaurus apertus",NA,"species",63911,"Campanian","",79.52,77.03,"Brown",1917,5980,"Chordata","Ornithischia","NO_ORDER_SPECIFIED","Ceratopsidae","Centrosaurus",NA,NA,1,"specimens",-111.800003,50.73,"AMNH 5427","north fork, Sand Creek (50 ft level) [AMNH]",NA,"Monoclonius cutleri type","CA","Alberta","","based on political unit","2","small collection","north fork of Sand Creek (near mouth), 12 miles below Steveville, 50 feet above R bank of Red Deer River, Alberta","gp_mid",-65.9,60.75,"101","CA","","Belly River","","bed","","","","","",NA,"","100 m below top of Belly River beds","","not reported","","","","","","","","","","terrestrial indet.","","","macrofossils","","","","","",NA,"","body,soft parts","excellent","","snapshot","","","","","","","","","","taxonomic","selective quarrying,mechanical,field collection","AMNH","","1 individuals","","B. Brown","1913","","","terrestrial",NA,"actively mobile","","","herbivore","oviparous, dispersal=direct/internal,mobile","accretion,modification of parts","","hydroxyapatite","compact or dense","",NA,"Oldman","Belly River","","","not reported","","","","","","","","","","Campanian","Campanian","Campanian","Campanian","Campanian","B. Brown. 1917. A complete skeleton of the horned dinosaur Monoclonius, and description of a second skeleton showing skin impressions. Bulletin of the American Museum of Natural History 37(10):281-306",83.6,72.1,7612,2,"SC.4",80.75,65.06,"Ceratopsidae",-73.9453,57.731,7391,1,-111.800003,50.73,"Non-singleton"
"19",14409,"Iron Springs",162569,"occ",NA,"","Multituberculata indet.","order",39779,"","Multituberculata",NA,"order",39779,"Late Santonian","Early Campanian",83.59,80,"Eaton",1999,1411,"Chordata","Mammalia","Multituberculata","","",NA,NA,NA,"",-113,37.700001,"","Parowan Canyon (Lower)",NA,"UMNH VP Loc. 6, 62, 64","US","Utah","Iron","based on political unit","1","small collection","","gp_mid",-75.58,48.91,"101","US","FED","","","bed","","","","","",NA,"","Age of Iron Springs Formation is poorly constrained. Eaton et al. (2014) obtained radiometric dates from the Iron Springs Formation. They reported an 40Ar/39Ar age of 83.1±1.1 Ma from a blue biotite ash found in Parowan Canyon, east of Parowan Gap. However, age may extend back to the latest Cenomanian (Goldstrand, 1990; Fillmore, 1991; Eaton et al. 2001)","","not reported","","","","","","","","","","terrestrial indet.","","","mesofossils","","","","","",NA,"","body","","","","","","","","","","","","","general faunal/floral","bulk,sieve,field collection","","","","","","","","300 m below top of formation","terrestrial",NA,"actively mobile","arboreal","","herbivore","","","see also Simpson 1937 Bull USNM, who hypothesizes that multis were largely arboreal","phosphatic","","",NA,"Iron Springs","","","","not reported","","","","","","","","","","Campanian","-","Campanian","Campanian","Campanian, Maastrichtian","J. G. Eaton. 1999. Vertebrate paleontology of the Iron Springs Formation, Upper Cretaceous, southwestern Utah.  In D. D. Gillette (ed.), Vertebrate Paleontology in Utah, Utah Geological Survey Miscellaneous Publication 99-1:339-343",85.8,70.6,4688,1,"SC.4",80.75,100,NA,-82.0471,45.1214,11705,1,-113,37.700001,"Non-singleton"
"20",14409,"Iron Springs",491366,"occ",NA,"","Testudines indet.","order",56475,"","Testudines",NA,"order",56475,"Late Santonian","Early Campanian",83.59,80,"Eaton",1999,1411,"Chordata","Reptilia","Testudines","","",NA,NA,NA,"",-113,37.700001,"","Parowan Canyon (Lower)",NA,"UMNH VP Loc. 6, 62, 64","US","Utah","Iron","based on political unit","1","small collection","","gp_mid",-75.58,48.91,"101","US","FED","","","bed","","","","","",NA,"","Age of Iron Springs Formation is poorly constrained. Eaton et al. (2014) obtained radiometric dates from the Iron Springs Formation. They reported an 40Ar/39Ar age of 83.1±1.1 Ma from a blue biotite ash found in Parowan Canyon, east of Parowan Gap. However, age may extend back to the latest Cenomanian (Goldstrand, 1990; Fillmore, 1991; Eaton et al. 2001)","","not reported","","","","","","","","","","terrestrial indet.","","","mesofossils","","","","","",NA,"","body","","","","","","","","","","","","","general faunal/floral","bulk,sieve,field collection","","","","","","","","300 m below top of formation","terrestrial",NA,"actively mobile","","","","","","","phosphatic","","",NA,"Iron Springs","","","","not reported","","","","","","","","","","Campanian","-","Campanian","Campanian","Campanian, Maastrichtian","J. G. Eaton. 1999. Vertebrate paleontology of the Iron Springs Formation, Upper Cretaceous, southwestern Utah.  In D. D. Gillette (ed.), Vertebrate Paleontology in Utah, Utah Geological Survey Miscellaneous Publication 99-1:339-343",85.8,70.6,4696,1,"SC.4",80.75,100,NA,-82.0471,45.1214,11705,1,-113,37.700001,"Non-singleton"
"21",14409,"Iron Springs",491370,"occ",NA,"","Crocodylia indet.","unranked clade",38309,"","Crocodylia",NA,"unranked clade",36582,"Late Santonian","Early Campanian",83.59,80,"Eaton",1999,1411,"Chordata","Reptilia","Crocodylia","","",NA,NA,NA,"",-113,37.700001,"","Parowan Canyon (Lower)",NA,"UMNH VP Loc. 6, 62, 64","US","Utah","Iron","based on political unit","1","small collection","","gp_mid",-75.58,48.91,"101","US","FED","","","bed","","","","","",NA,"","Age of Iron Springs Formation is poorly constrained. Eaton et al. (2014) obtained radiometric dates from the Iron Springs Formation. They reported an 40Ar/39Ar age of 83.1±1.1 Ma from a blue biotite ash found in Parowan Canyon, east of Parowan Gap. However, age may extend back to the latest Cenomanian (Goldstrand, 1990; Fillmore, 1991; Eaton et al. 2001)","","not reported","","","","","","","","","","terrestrial indet.","","","mesofossils","","","","","",NA,"","body","","","","","","","","","","","","","general faunal/floral","bulk,sieve,field collection","","","","","","","","300 m below top of formation","marine",NA,"actively mobile","","","carnivore","","","","phosphatic","","",NA,"Iron Springs","","","","not reported","","","","","","","","","","Campanian","-","Campanian","Campanian","Campanian, Maastrichtian","J. G. Eaton. 1999. Vertebrate paleontology of the Iron Springs Formation, Upper Cretaceous, southwestern Utah.  In D. D. Gillette (ed.), Vertebrate Paleontology in Utah, Utah Geological Survey Miscellaneous Publication 99-1:339-343",85.8,70.6,4681,1,"SC.4",80.75,100,NA,-82.0471,45.1214,11705,1,-113,37.700001,"Non-singleton"
"22",14409,"Iron Springs",491367,"occ",NA,"","cf. Naomichelys sp.","genus",63172,"","Naomichelys",NA,"genus",63172,"Late Santonian","Early Campanian",83.59,80,"Eaton",1999,1411,"Chordata","Reptilia","Testudinata","Helochelydridae","Naomichelys",NA,NA,NA,"",-113,37.700001,"","Parowan Canyon (Lower)",NA,"UMNH VP Loc. 6, 62, 64","US","Utah","Iron","based on political unit","1","small collection","","gp_mid",-75.58,48.91,"101","US","FED","","","bed","","","","","",NA,"","Age of Iron Springs Formation is poorly constrained. Eaton et al. (2014) obtained radiometric dates from the Iron Springs Formation. They reported an 40Ar/39Ar age of 83.1±1.1 Ma from a blue biotite ash found in Parowan Canyon, east of Parowan Gap. However, age may extend back to the latest Cenomanian (Goldstrand, 1990; Fillmore, 1991; Eaton et al. 2001)","","not reported","","","","","","","","","","terrestrial indet.","","","mesofossils","","","","","",NA,"","body","","","","","","","","","","","","","general faunal/floral","bulk,sieve,field collection","","","","","","","","300 m below top of formation","terrestrial",NA,"actively mobile","","","","","","","phosphatic","","",NA,"Iron Springs","","","","not reported","","","","","","","","","","Campanian","-","Campanian","Campanian","Campanian, Maastrichtian","J. G. Eaton. 1999. Vertebrate paleontology of the Iron Springs Formation, Upper Cretaceous, southwestern Utah.  In D. D. Gillette (ed.), Vertebrate Paleontology in Utah, Utah Geological Survey Miscellaneous Publication 99-1:339-343",85.8,70.6,4694,1,"SC.4",80.75,100,NA,-82.0471,45.1214,11705,1,-113,37.700001,"Non-singleton"
"23",14410,"Iron Springs",491371,"occ",NA,"","Crocodylia indet.","unranked clade",38309,"","Crocodylia",NA,"unranked clade",36582,"Late Santonian","Early Campanian",83.59,80,"Eaton",1999,1411,"Chordata","Reptilia","Crocodylia","","",NA,NA,NA,"",-113,37.700001,"","Parowan Canyon (UMNH VP Loc. 64)",NA,"","US","Utah","Iron","based on political unit","1","small collection","","gp_mid",-75.58,48.91,"101","US","FED","","","bed","","","","","",NA,"","","","not reported","","","","","","","","","","terrestrial indet.","","","mesofossils","","","","","",NA,"","body","","","","","","","","","","","","","general faunal/floral","","","","","","","","","near top of formation and therefore probably Coniacian or Santonian","marine",NA,"actively mobile","","","carnivore","","","","phosphatic","","",NA,"Iron Springs","","","","not reported","","","","","","","","","","Campanian","-","Campanian","Campanian","Campanian, Maastrichtian","J. G. Eaton. 1999. Vertebrate paleontology of the Iron Springs Formation, Upper Cretaceous, southwestern Utah.  In D. D. Gillette (ed.), Vertebrate Paleontology in Utah, Utah Geological Survey Miscellaneous Publication 99-1:339-343",85.8,70.6,4695,1,"SC.4",80.75,100,NA,-82.0471,45.1214,11705,1,-113,37.700001,"Non-singleton"
"24",14410,"Iron Springs",491374,"occ",NA,"","Dromaeosauridae ? indet.","family",38561,"","Dromaeosauridae",NA,"family",38561,"Late Santonian","Early Campanian",83.59,80,"Eaton",1999,1411,"Chordata","Saurischia","NO_ORDER_SPECIFIED","Dromaeosauridae","",NA,NA,NA,"",-113,37.700001,"","Parowan Canyon (UMNH VP Loc. 64)",NA,"","US","Utah","Iron","based on political unit","1","small collection","","gp_mid",-75.58,48.91,"101","US","FED","","","bed","","","","","",NA,"","","","not reported","","","","","","","","","","terrestrial indet.","","","mesofossils","","","","","",NA,"","body","","","","","","","","","","","","","general faunal/floral","","","","","","","","","near top of formation and therefore probably Coniacian or Santonian","terrestrial",NA,"actively mobile","ground dwelling","","carnivore","oviparous","accretion,modification of parts","","hydroxyapatite","compact or dense","",NA,"Iron Springs","","","","not reported","","","","","","","","","","Campanian","-","Campanian","Campanian","Campanian, Maastrichtian","J. G. Eaton. 1999. Vertebrate paleontology of the Iron Springs Formation, Upper Cretaceous, southwestern Utah.  In D. D. Gillette (ed.), Vertebrate Paleontology in Utah, Utah Geological Survey Miscellaneous Publication 99-1:339-343",85.8,70.6,4676,1,"SC.4",80.75,100,NA,-82.0471,45.1214,11705,1,-113,37.700001,"Non-singleton"
"25",14410,"Iron Springs",162570,"occ",NA,"","Multituberculata indet.","order",39779,"","Multituberculata",NA,"order",39779,"Late Santonian","Early Campanian",83.59,80,"Eaton",1999,1411,"Chordata","Mammalia","Multituberculata","","",NA,NA,NA,"",-113,37.700001,"","Parowan Canyon (UMNH VP Loc. 64)",NA,"","US","Utah","Iron","based on political unit","1","small collection","","gp_mid",-75.58,48.91,"101","US","FED","","","bed","","","","","",NA,"","","","not reported","","","","","","","","","","terrestrial indet.","","","mesofossils","","","","","",NA,"","body","","","","","","","","","","","","","general faunal/floral","","","","","","","","","near top of formation and therefore probably Coniacian or Santonian","terrestrial",NA,"actively mobile","arboreal","","herbivore","","","see also Simpson 1937 Bull USNM, who hypothesizes that multis were largely arboreal","phosphatic","","",NA,"Iron Springs","","","","not reported","","","","","","","","","","Campanian","-","Campanian","Campanian","Campanian, Maastrichtian","J. G. Eaton. 1999. Vertebrate paleontology of the Iron Springs Formation, Upper Cretaceous, southwestern Utah.  In D. D. Gillette (ed.), Vertebrate Paleontology in Utah, Utah Geological Survey Miscellaneous Publication 99-1:339-343",85.8,70.6,4690,1,"SC.4",80.75,100,NA,-82.0471,45.1214,11705,1,-113,37.700001,"Non-singleton"
"26",14410,"Iron Springs",162571,"occ",NA,"","Metatheria indet.","subclass",39936,"","Metatheria",NA,"subclass",183662,"Late Santonian","Early Campanian",83.59,80,"Eaton",1999,1411,"Chordata","Mammalia","","","",NA,NA,NA,"",-113,37.700001,"""Alphadon-like""","Parowan Canyon (UMNH VP Loc. 64)",NA,"","US","Utah","Iron","based on political unit","1","small collection","","gp_mid",-75.58,48.91,"101","US","FED","","","bed","","","","","",NA,"","","","not reported","","","","","","","","","","terrestrial indet.","","","mesofossils","","","","","",NA,"","body","","","","","","","","","","","","","general faunal/floral","","","","","","","","","near top of formation and therefore probably Coniacian or Santonian","terrestrial",NA,"actively mobile","","","omnivore","viviparous","","all ""Late Cretaceous marsupials"" from North America except Didelphodon and Glasbius had ""omnivorous diets"" like that of Marmosa; this includes several stem group members of Metatheria","phosphatic","","",NA,"Iron Springs","","","","not reported","","","","","","","","","","Campanian","-","Campanian","Campanian","Campanian, Maastrichtian","J. G. Eaton. 1999. Vertebrate paleontology of the Iron Springs Formation, Upper Cretaceous, southwestern Utah.  In D. D. Gillette (ed.), Vertebrate Paleontology in Utah, Utah Geological Survey Miscellaneous Publication 99-1:339-343",85.8,70.6,4675,1,"SC.4",80.75,100,NA,-82.0471,45.1214,11705,1,-113,37.700001,"Non-singleton"
