"","collection_no","formation","occurrence_no","record_type","reid_no","flags","identified_name","identified_rank","identified_no","difference","accepted_name","accepted_attr","accepted_rank","accepted_no","early_interval","late_interval","max_ma","min_ma","ref_author","ref_pubyr","reference_no","phylum","class","order","family","genus","plant_organ","plant_organ2","abund_value","abund_unit","lng","lat","occurrence_comments","collection_name","collection_subset","collection_aka","cc","state","county","latlng_basis","latlng_precision","geogscale","geogcomments","paleomodel","paleolng","paleolat","geoplate","cc2","protected","stratgroup","member","stratscale","zone","localsection","localbed","localorder","regionalsection","regionalbed","regionalorder","stratcomments","lithdescript","lithology1","lithadj1","lithification1","minor_lithology1","fossilsfrom1","lithology2","lithadj2","lithification2","minor_lithology2","fossilsfrom2","environment","tectonic_setting","geology_comments","assembl_comps","articulated_parts","associated_parts","common_body_parts","rare_body_parts","feed_pred_traces","artifacts","component_comments","pres_mode","preservation_quality","spatial_resolution","temporal_resolution","lagerstatten","concentration","orientation","abund_in_sediment","sorting","fragmentation","bioerosion","encrustation","preservation_comments","collection_type","collection_methods","museum","collection_coverage","collection_size","rock_censused","collectors","collection_dates","collection_comments","taxonomy_comments","taxon_environment","environment_basis","motility","life_habit","vision","diet","reproduction","ontogeny","ecospace_comments","composition","architecture","thickness","reinforcement","formation3","stratgroup4","member5","lithdescript6","lithology17","lithadj18","lithification19","minor_lithology110","fossilsfrom111","lithology212","lithadj213","lithification214","minor_lithology215","fossilsfrom216","time_bins","time_contain","time_major","time_buffer","time_overlap","primary_reference","old_max_ma","old_min_ma","id","n_bins","bin_assignment","bin_midpoint","overlap_percentage","Target","plng","plat","cells","layer","data.lng","data.lat","Coll_count"
"11",14501,"Horseshoe Canyon",163017,"occ",NA,"","Didelphodon coyi","species",45707,"","Didelphodon coyi",NA,"species",45707,"Late Campanian","",74,67.696,"Fox and Naylor",1986,1540,"Chordata","Mammalia","NO_ORDER_SPECIFIED","Stagodontidae","Didelphodon",NA,NA,NA,"",-112.5,51.599998,"","Newcastle",NA,"TMP HC-4","CA","Alberta","","based on nearby landmark","1","small collection","","gp_mid",NA,NA,"coordinates not computable using this model","CA","","Edmonton","Drumheller","bed","","","","","",NA,"","= HCF A\r\n\r\nFor revised age stratigraphy of the Horseshoe Canyon Formation, see Eberth and Braman 2012 and Eberth et al. 2020","","not reported","","","","","","","","","","terrestrial indet.","","","mesofossils","","","","","",NA,"","body","","","","","","","","","","","","","taxonomic","","","","","","","","","coordinate based on that of Michichi Creek (see)<br>only one taxon","terrestrial",NA,"actively mobile","aquatic","","durophage","viviparous","","","phosphatic","","",NA,"Horseshoe Canyon","Edmonton","Drumheller","","not reported","","","","","","","","","","Campanian","-","Campanian","Campanian, Maastrichtian","Campanian, Maastrichtian","R. C. Fox and B. G. Naylor. 1986. A new species of Didelphodon Marsh (Marsupialia) from the Upper Cretaceous of Alberta, Canada: paleobiology and phylogeny. Neues Jahrbuch für Geologie und Paläontologie, Abhandlungen 172(3):357-380",83.5,70.6,4475,2,"SC.2",69.75,68.27,NA,-82.9025,59.5511,7058,1,-112.5,51.599998,"Non-singleton"
"12",14502,"St. Mary River",163027,"occ",NA,"","Didelphodon sp.","genus",40007,"","Didelphodon",NA,"genus",40007,"Early Maastrichtian","",71.814,66.97,"Lillegraven and McKenna",1986,2237,"Chordata","Mammalia","NO_ORDER_SPECIFIED","Stagodontidae","Didelphodon",NA,NA,NA,"",-112.985298,49.912998,"ref 1540: said to be a new species","Scabby Butte, Site 3",NA,"","CA","Alberta","","stated in text","3","small collection","one of six sites 4.1 km NE of Nobleford in secs 18 and 19, Tp. 11, Rge. 22\r\non an erosional bench on a westward pomontory near the northeast corner of NE1/4, NW1/4, sec. 18.","gp_mid",-70.23,62.29,"101","CA","","","","bed","","","","","",NA,"","this collection and others from the area are from about 30 m of section\r\n""probably"" just above the Bearpaw Shale: Sloan and Russell 1974","""gray to brown clay and siltstones interbedded with lighter-coloured fine sandstones""","claystone","brown,gray","","silty","","sandstone","","","","","fluvial-deltaic indet.","","mainly ""interdistributory flood-basin... [advancing] fluvial system... non-marine... periodic flooding of subaerial surfaces""\r\nfrom a ""shell bed"" half way up the escarpment","macrofossils,mesofossils","","","","","",NA,"","body","","","snapshot","","","","","","","","","","general faunal/floral","selective quarrying,surface (float),mechanical,field collection","","","11 specimens","","L. S. Russell, W. Langston","1955, 1957","","see Clemens et al. 1979; originally described by Sloan and Russell 1974\r\nanother form of Eodelphis may be present","terrestrial",NA,"actively mobile","aquatic","","durophage","viviparous","","""able to feed on organisms encased in hard shells; for example, freshwater or terrestrial invertebrates... turtles, or young ankylosaurs (Clemens 1979); tarsals of Didelphodon are suggestive of aquatic adaptation (Szalay, 1994)","phosphatic","","",NA,"St. Mary River","","","""gray to brown clay and siltstones interbedded with lighter-coloured fine sandstones""","claystone","brown,gray","","silty","","sandstone","","","","","Maastrichtian","Maastrichtian","Maastrichtian","Maastrichtian","Maastrichtian","J. A. Lillegraven and M. C. McKenna. 1986. Fossil mammals from the ""Mesaverde"" Formation (Late Cretaceous, Judithian) of the Bighorn and Wind River basins, Wyoming, with definitions of Late Cretaceous North American Land-Mammal ""Ages"". American Museum Novitates 2840:1-68",70.6,66,8203,2,"SC.2",69.75,89.05,NA,-84.4606,58.0382,7721,1,-112.985298,49.912998,"Non-singleton"
"13",14502,"St. Mary River",513841,"occ",NA,"","Plioplatecarpus sp.","genus",36408,"","Plioplatecarpus",NA,"genus",36408,"Early Maastrichtian","",71.814,66.97,"Langston",1975,13943,"Chordata","Reptilia","Squamata","Mosasauridae","Plioplatecarpus",NA,NA,1,"individuals",-112.985298,49.912998,"NMC 21830","Scabby Butte, Site 3",NA,"","CA","Alberta","","stated in text","3","small collection","one of six sites 4.1 km NE of Nobleford in secs 18 and 19, Tp. 11, Rge. 22\r\non an erosional bench on a westward pomontory near the northeast corner of NE1/4, NW1/4, sec. 18.","gp_mid",-70.23,62.29,"101","CA","","","","bed","","","","","",NA,"","this collection and others from the area are from about 30 m of section\r\n""probably"" just above the Bearpaw Shale: Sloan and Russell 1974","""gray to brown clay and siltstones interbedded with lighter-coloured fine sandstones""","claystone","brown,gray","","silty","","sandstone","","","","","fluvial-deltaic indet.","","mainly ""interdistributory flood-basin... [advancing] fluvial system... non-marine... periodic flooding of subaerial surfaces""\r\nfrom a ""shell bed"" half way up the escarpment","macrofossils,mesofossils","","","","","",NA,"","body","","","snapshot","","","","","","","","","","general faunal/floral","selective quarrying,surface (float),mechanical,field collection","","","11 specimens","","L. S. Russell, W. Langston","1955, 1957","","see Clemens et al. 1979; originally described by Sloan and Russell 1974\r\nanother form of Eodelphis may be present","terrestrial",NA,"actively mobile","aquatic","well-developed","carnivore","ovoviviparous","","","phosphatic","","",NA,"St. Mary River","","","""gray to brown clay and siltstones interbedded with lighter-coloured fine sandstones""","claystone","brown,gray","","silty","","sandstone","","","","","Maastrichtian","Maastrichtian","Maastrichtian","Maastrichtian","Maastrichtian","W. Langston. 1975. The ceratopsian dinosaurs and associated lower vertebrates from the St. Mary River Formation (Maestrichtian) at Scabby Butte, southern Alberta. Canadian Journal of Earth Sciences 12:1576-1608",70.6,66,8204,2,"SC.2",69.75,89.05,NA,-84.4606,58.0382,7721,1,-112.985298,49.912998,"Non-singleton"
"14",14502,"St. Mary River",163022,"occ",NA,"","Meniscoessus robustus","species",48076,"","Meniscoessus robustus",NA,"species",45847,"Early Maastrichtian","",71.814,66.97,"Lillegraven and McKenna",1986,2237,"Chordata","Mammalia","Multituberculata","Cimolomyidae","Meniscoessus",NA,NA,NA,"",-112.985298,49.912998,"","Scabby Butte, Site 3",NA,"","CA","Alberta","","stated in text","3","small collection","one of six sites 4.1 km NE of Nobleford in secs 18 and 19, Tp. 11, Rge. 22\r\non an erosional bench on a westward pomontory near the northeast corner of NE1/4, NW1/4, sec. 18.","gp_mid",-70.23,62.29,"101","CA","","","","bed","","","","","",NA,"","this collection and others from the area are from about 30 m of section\r\n""probably"" just above the Bearpaw Shale: Sloan and Russell 1974","""gray to brown clay and siltstones interbedded with lighter-coloured fine sandstones""","claystone","brown,gray","","silty","","sandstone","","","","","fluvial-deltaic indet.","","mainly ""interdistributory flood-basin... [advancing] fluvial system... non-marine... periodic flooding of subaerial surfaces""\r\nfrom a ""shell bed"" half way up the escarpment","macrofossils,mesofossils","","","","","",NA,"","body","","","snapshot","","","","","","","","","","general faunal/floral","selective quarrying,surface (float),mechanical,field collection","","","11 specimens","","L. S. Russell, W. Langston","1955, 1957","","see Clemens et al. 1979; originally described by Sloan and Russell 1974\r\nanother form of Eodelphis may be present","terrestrial",NA,"actively mobile","arboreal","","herbivore","","","","phosphatic","","",NA,"St. Mary River","","","""gray to brown clay and siltstones interbedded with lighter-coloured fine sandstones""","claystone","brown,gray","","silty","","sandstone","","","","","Maastrichtian","Maastrichtian","Maastrichtian","Maastrichtian","Maastrichtian","J. A. Lillegraven and M. C. McKenna. 1986. Fossil mammals from the ""Mesaverde"" Formation (Late Cretaceous, Judithian) of the Bighorn and Wind River basins, Wyoming, with definitions of Late Cretaceous North American Land-Mammal ""Ages"". American Museum Novitates 2840:1-68",70.6,66,8231,2,"SC.2",69.75,89.05,NA,-84.4606,58.0382,7721,1,-112.985298,49.912998,"Non-singleton"
"15",14502,"St. Mary River",163020,"occ",NA,"","Cimolomys gracilis","species",45127,"","Cimolomys gracilis",NA,"species",45127,"Early Maastrichtian","",71.814,66.97,"Lillegraven and McKenna",1986,2237,"Chordata","Mammalia","Multituberculata","Cimolomyidae","Cimolomys",NA,NA,NA,"",-112.985298,49.912998,"","Scabby Butte, Site 3",NA,"","CA","Alberta","","stated in text","3","small collection","one of six sites 4.1 km NE of Nobleford in secs 18 and 19, Tp. 11, Rge. 22\r\non an erosional bench on a westward pomontory near the northeast corner of NE1/4, NW1/4, sec. 18.","gp_mid",-70.23,62.29,"101","CA","","","","bed","","","","","",NA,"","this collection and others from the area are from about 30 m of section\r\n""probably"" just above the Bearpaw Shale: Sloan and Russell 1974","""gray to brown clay and siltstones interbedded with lighter-coloured fine sandstones""","claystone","brown,gray","","silty","","sandstone","","","","","fluvial-deltaic indet.","","mainly ""interdistributory flood-basin... [advancing] fluvial system... non-marine... periodic flooding of subaerial surfaces""\r\nfrom a ""shell bed"" half way up the escarpment","macrofossils,mesofossils","","","","","",NA,"","body","","","snapshot","","","","","","","","","","general faunal/floral","selective quarrying,surface (float),mechanical,field collection","","","11 specimens","","L. S. Russell, W. Langston","1955, 1957","","see Clemens et al. 1979; originally described by Sloan and Russell 1974\r\nanother form of Eodelphis may be present","terrestrial",NA,"actively mobile","arboreal","","herbivore","","","","phosphatic","","",NA,"St. Mary River","","","""gray to brown clay and siltstones interbedded with lighter-coloured fine sandstones""","claystone","brown,gray","","silty","","sandstone","","","","","Maastrichtian","Maastrichtian","Maastrichtian","Maastrichtian","Maastrichtian","J. A. Lillegraven and M. C. McKenna. 1986. Fossil mammals from the ""Mesaverde"" Formation (Late Cretaceous, Judithian) of the Bighorn and Wind River basins, Wyoming, with definitions of Late Cretaceous North American Land-Mammal ""Ages"". American Museum Novitates 2840:1-68",70.6,66,8206,2,"SC.2",69.75,89.05,NA,-84.4606,58.0382,7721,1,-112.985298,49.912998,"Non-singleton"
"16",14502,"St. Mary River",513843,"occ",NA,"","Crocodylidae indet.","unranked clade",38435,"","Crocodylidae",NA,"unranked clade",38435,"Early Maastrichtian","",71.814,66.97,"Langston",1975,13943,"Chordata","Reptilia","Crocodylia","Crocodylidae","",NA,NA,8,"specimens",-112.985298,49.912998,"NMC 10676","Scabby Butte, Site 3",NA,"","CA","Alberta","","stated in text","3","small collection","one of six sites 4.1 km NE of Nobleford in secs 18 and 19, Tp. 11, Rge. 22\r\non an erosional bench on a westward pomontory near the northeast corner of NE1/4, NW1/4, sec. 18.","gp_mid",-70.23,62.29,"101","CA","","","","bed","","","","","",NA,"","this collection and others from the area are from about 30 m of section\r\n""probably"" just above the Bearpaw Shale: Sloan and Russell 1974","""gray to brown clay and siltstones interbedded with lighter-coloured fine sandstones""","claystone","brown,gray","","silty","","sandstone","","","","","fluvial-deltaic indet.","","mainly ""interdistributory flood-basin... [advancing] fluvial system... non-marine... periodic flooding of subaerial surfaces""\r\nfrom a ""shell bed"" half way up the escarpment","macrofossils,mesofossils","","","","","",NA,"","body","","","snapshot","","","","","","","","","","general faunal/floral","selective quarrying,surface (float),mechanical,field collection","","","11 specimens","","L. S. Russell, W. Langston","1955, 1957","","see Clemens et al. 1979; originally described by Sloan and Russell 1974\r\nanother form of Eodelphis may be present","marine",NA,"actively mobile","","","carnivore","","","","phosphatic","","",NA,"St. Mary River","","","""gray to brown clay and siltstones interbedded with lighter-coloured fine sandstones""","claystone","brown,gray","","silty","","sandstone","","","","","Maastrichtian","Maastrichtian","Maastrichtian","Maastrichtian","Maastrichtian","W. Langston. 1975. The ceratopsian dinosaurs and associated lower vertebrates from the St. Mary River Formation (Maestrichtian) at Scabby Butte, southern Alberta. Canadian Journal of Earth Sciences 12:1576-1608",70.6,66,8260,2,"SC.2",69.75,89.05,NA,-84.4606,58.0382,7721,1,-112.985298,49.912998,"Non-singleton"
"17",14502,"St. Mary River",513842,"occ",20076,"","Crocodylia indet.","unranked clade",38309,"","Crocodylia",NA,"unranked clade",36582,"Early Maastrichtian","",71.814,66.97,"Alroy",2007,19636,"Chordata","Reptilia","Crocodylia","","",NA,NA,NA,"",-112.985298,49.912998,"NMC 10656","Scabby Butte, Site 3",NA,"","CA","Alberta","","stated in text","3","small collection","one of six sites 4.1 km NE of Nobleford in secs 18 and 19, Tp. 11, Rge. 22\r\non an erosional bench on a westward pomontory near the northeast corner of NE1/4, NW1/4, sec. 18.","gp_mid",-70.23,62.29,"101","CA","","","","bed","","","","","",NA,"","this collection and others from the area are from about 30 m of section\r\n""probably"" just above the Bearpaw Shale: Sloan and Russell 1974","""gray to brown clay and siltstones interbedded with lighter-coloured fine sandstones""","claystone","brown,gray","","silty","","sandstone","","","","","fluvial-deltaic indet.","","mainly ""interdistributory flood-basin... [advancing] fluvial system... non-marine... periodic flooding of subaerial surfaces""\r\nfrom a ""shell bed"" half way up the escarpment","macrofossils,mesofossils","","","","","",NA,"","body","","","snapshot","","","","","","","","","","general faunal/floral","selective quarrying,surface (float),mechanical,field collection","","","11 specimens","","L. S. Russell, W. Langston","1955, 1957","","see Clemens et al. 1979; originally described by Sloan and Russell 1974\r\nanother form of Eodelphis may be present","marine",NA,"actively mobile","","","carnivore","","","","phosphatic","","",NA,"St. Mary River","","","""gray to brown clay and siltstones interbedded with lighter-coloured fine sandstones""","claystone","brown,gray","","silty","","sandstone","","","","","Maastrichtian","Maastrichtian","Maastrichtian","Maastrichtian","Maastrichtian","J. Alroy. 2007. Synonymies and reidentifications of North American fossil vertebrates and so forth.",70.6,66,8248,2,"SC.2",69.75,89.05,NA,-84.4606,58.0382,7721,1,-112.985298,49.912998,"Non-singleton"
"18",14502,"St. Mary River",1069408,"occ",NA,"","Albanerpetontidae indet.","family",63053,"","Albanerpetontidae",NA,"family",63053,"Early Maastrichtian","",71.814,66.97,"Gardner",2000,42675,"Chordata","Osteichthyes","Temnospondyli","Albanerpetontidae","",NA,NA,1,"specimens",-112.985298,49.912998,"UALVP 40044","Scabby Butte, Site 3",NA,"","CA","Alberta","","stated in text","3","small collection","one of six sites 4.1 km NE of Nobleford in secs 18 and 19, Tp. 11, Rge. 22\r\non an erosional bench on a westward pomontory near the northeast corner of NE1/4, NW1/4, sec. 18.","gp_mid",-70.23,62.29,"101","CA","","","","bed","","","","","",NA,"","this collection and others from the area are from about 30 m of section\r\n""probably"" just above the Bearpaw Shale: Sloan and Russell 1974","""gray to brown clay and siltstones interbedded with lighter-coloured fine sandstones""","claystone","brown,gray","","silty","","sandstone","","","","","fluvial-deltaic indet.","","mainly ""interdistributory flood-basin... [advancing] fluvial system... non-marine... periodic flooding of subaerial surfaces""\r\nfrom a ""shell bed"" half way up the escarpment","macrofossils,mesofossils","","","","","",NA,"","body","","","snapshot","","","","","","","","","","general faunal/floral","selective quarrying,surface (float),mechanical,field collection","","","11 specimens","","L. S. Russell, W. Langston","1955, 1957","","see Clemens et al. 1979; originally described by Sloan and Russell 1974\r\nanother form of Eodelphis may be present","brackish,freshwater,terrestrial",NA,"actively mobile","amphibious","","carnivore","","","","phosphatic","","",NA,"St. Mary River","","","""gray to brown clay and siltstones interbedded with lighter-coloured fine sandstones""","claystone","brown,gray","","silty","","sandstone","","","","","Maastrichtian","Maastrichtian","Maastrichtian","Maastrichtian","Maastrichtian","J. D. Gardner. 2000. Albanerpetontid amphibians from the Upper Cretaceous (Campanian and Maastrichtian) of North America. Geodiversitas 22(3):349-388",70.6,66,8222,2,"SC.2",69.75,89.05,NA,-84.4606,58.0382,7721,1,-112.985298,49.912998,"Non-singleton"
"19",14502,"St. Mary River",163025,"occ",NA,"","Pediomys cf. krejcii","species",50068,"recombined as","Leptalestes krejcii",NA,"species",50068,"Early Maastrichtian","",71.814,66.97,"Lillegraven and McKenna",1986,2237,"Chordata","Mammalia","NO_ORDER_SPECIFIED","Pediomyidae","Leptalestes",NA,NA,NA,"",-112.985298,49.912998,"","Scabby Butte, Site 3",NA,"","CA","Alberta","","stated in text","3","small collection","one of six sites 4.1 km NE of Nobleford in secs 18 and 19, Tp. 11, Rge. 22\r\non an erosional bench on a westward pomontory near the northeast corner of NE1/4, NW1/4, sec. 18.","gp_mid",-70.23,62.29,"101","CA","","","","bed","","","","","",NA,"","this collection and others from the area are from about 30 m of section\r\n""probably"" just above the Bearpaw Shale: Sloan and Russell 1974","""gray to brown clay and siltstones interbedded with lighter-coloured fine sandstones""","claystone","brown,gray","","silty","","sandstone","","","","","fluvial-deltaic indet.","","mainly ""interdistributory flood-basin... [advancing] fluvial system... non-marine... periodic flooding of subaerial surfaces""\r\nfrom a ""shell bed"" half way up the escarpment","macrofossils,mesofossils","","","","","",NA,"","body","","","snapshot","","","","","","","","","","general faunal/floral","selective quarrying,surface (float),mechanical,field collection","","","11 specimens","","L. S. Russell, W. Langston","1955, 1957","","see Clemens et al. 1979; originally described by Sloan and Russell 1974\r\nanother form of Eodelphis may be present","terrestrial",NA,"actively mobile","","","omnivore","viviparous","","","phosphatic","","",NA,"St. Mary River","","","""gray to brown clay and siltstones interbedded with lighter-coloured fine sandstones""","claystone","brown,gray","","silty","","sandstone","","","","","Maastrichtian","Maastrichtian","Maastrichtian","Maastrichtian","Maastrichtian","J. A. Lillegraven and M. C. McKenna. 1986. Fossil mammals from the ""Mesaverde"" Formation (Late Cretaceous, Judithian) of the Bighorn and Wind River basins, Wyoming, with definitions of Late Cretaceous North American Land-Mammal ""Ages"". American Museum Novitates 2840:1-68",70.6,66,8210,2,"SC.2",69.75,89.05,NA,-84.4606,58.0382,7721,1,-112.985298,49.912998,"Non-singleton"
"20",14502,"St. Mary River",513846,"occ",NA,"","Ornithomimidae indet.","family",38539,"","Ornithomimidae",NA,"family",38539,"Early Maastrichtian","",71.814,66.97,"Langston",1975,13943,"Chordata","Saurischia","NO_ORDER_SPECIFIED","Ornithomimidae","",NA,NA,1,"specimens",-112.985298,49.912998,"NMC 10653","Scabby Butte, Site 3",NA,"","CA","Alberta","","stated in text","3","small collection","one of six sites 4.1 km NE of Nobleford in secs 18 and 19, Tp. 11, Rge. 22\r\non an erosional bench on a westward pomontory near the northeast corner of NE1/4, NW1/4, sec. 18.","gp_mid",-70.23,62.29,"101","CA","","","","bed","","","","","",NA,"","this collection and others from the area are from about 30 m of section\r\n""probably"" just above the Bearpaw Shale: Sloan and Russell 1974","""gray to brown clay and siltstones interbedded with lighter-coloured fine sandstones""","claystone","brown,gray","","silty","","sandstone","","","","","fluvial-deltaic indet.","","mainly ""interdistributory flood-basin... [advancing] fluvial system... non-marine... periodic flooding of subaerial surfaces""\r\nfrom a ""shell bed"" half way up the escarpment","macrofossils,mesofossils","","","","","",NA,"","body","","","snapshot","","","","","","","","","","general faunal/floral","selective quarrying,surface (float),mechanical,field collection","","","11 specimens","","L. S. Russell, W. Langston","1955, 1957","","see Clemens et al. 1979; originally described by Sloan and Russell 1974\r\nanother form of Eodelphis may be present","terrestrial",NA,"actively mobile","ground dwelling, gregarious","","herbivore, omnivore","oviparous, dispersal=direct/internal,mobile","accretion,modification of parts","","hydroxyapatite","compact or dense","thick",NA,"St. Mary River","","","""gray to brown clay and siltstones interbedded with lighter-coloured fine sandstones""","claystone","brown,gray","","silty","","sandstone","","","","","Maastrichtian","Maastrichtian","Maastrichtian","Maastrichtian","Maastrichtian","W. Langston. 1975. The ceratopsian dinosaurs and associated lower vertebrates from the St. Mary River Formation (Maestrichtian) at Scabby Butte, southern Alberta. Canadian Journal of Earth Sciences 12:1576-1608",70.6,66,8211,2,"SC.2",69.75,89.05,NA,-84.4606,58.0382,7721,1,-112.985298,49.912998,"Non-singleton"
"21",14502,"St. Mary River",163028,"occ",NA,"","Gypsonictops sp.","genus",40255,"","Gypsonictops",NA,"genus",40255,"Early Maastrichtian","",71.814,66.97,"Lillegraven and McKenna",1986,2237,"Chordata","Mammalia","NO_ORDER_SPECIFIED","Gypsonictopidae","Gypsonictops",NA,NA,NA,"",-112.985298,49.912998,"","Scabby Butte, Site 3",NA,"","CA","Alberta","","stated in text","3","small collection","one of six sites 4.1 km NE of Nobleford in secs 18 and 19, Tp. 11, Rge. 22\r\non an erosional bench on a westward pomontory near the northeast corner of NE1/4, NW1/4, sec. 18.","gp_mid",-70.23,62.29,"101","CA","","","","bed","","","","","",NA,"","this collection and others from the area are from about 30 m of section\r\n""probably"" just above the Bearpaw Shale: Sloan and Russell 1974","""gray to brown clay and siltstones interbedded with lighter-coloured fine sandstones""","claystone","brown,gray","","silty","","sandstone","","","","","fluvial-deltaic indet.","","mainly ""interdistributory flood-basin... [advancing] fluvial system... non-marine... periodic flooding of subaerial surfaces""\r\nfrom a ""shell bed"" half way up the escarpment","macrofossils,mesofossils","","","","","",NA,"","body","","","snapshot","","","","","","","","","","general faunal/floral","selective quarrying,surface (float),mechanical,field collection","","","11 specimens","","L. S. Russell, W. Langston","1955, 1957","","see Clemens et al. 1979; originally described by Sloan and Russell 1974\r\nanother form of Eodelphis may be present","terrestrial",NA,"actively mobile","","","omnivore, frugivore","viviparous","","","phosphatic","","",NA,"St. Mary River","","","""gray to brown clay and siltstones interbedded with lighter-coloured fine sandstones""","claystone","brown,gray","","silty","","sandstone","","","","","Maastrichtian","Maastrichtian","Maastrichtian","Maastrichtian","Maastrichtian","J. A. Lillegraven and M. C. McKenna. 1986. Fossil mammals from the ""Mesaverde"" Formation (Late Cretaceous, Judithian) of the Bighorn and Wind River basins, Wyoming, with definitions of Late Cretaceous North American Land-Mammal ""Ages"". American Museum Novitates 2840:1-68",70.6,66,8264,2,"SC.2",69.75,89.05,NA,-84.4606,58.0382,7721,1,-112.985298,49.912998,"Non-singleton"
"22",14502,"St. Mary River",513845,"occ",NA,"","Coeluridae ? indet.","family",53001,"","Coeluridae",NA,"family",53001,"Early Maastrichtian","",71.814,66.97,"Langston",1975,13943,"Chordata","Saurischia","NO_ORDER_SPECIFIED","Coeluridae","",NA,NA,1,"specimens",-112.985298,49.912998,"NMC 10674","Scabby Butte, Site 3",NA,"","CA","Alberta","","stated in text","3","small collection","one of six sites 4.1 km NE of Nobleford in secs 18 and 19, Tp. 11, Rge. 22\r\non an erosional bench on a westward pomontory near the northeast corner of NE1/4, NW1/4, sec. 18.","gp_mid",-70.23,62.29,"101","CA","","","","bed","","","","","",NA,"","this collection and others from the area are from about 30 m of section\r\n""probably"" just above the Bearpaw Shale: Sloan and Russell 1974","""gray to brown clay and siltstones interbedded with lighter-coloured fine sandstones""","claystone","brown,gray","","silty","","sandstone","","","","","fluvial-deltaic indet.","","mainly ""interdistributory flood-basin... [advancing] fluvial system... non-marine... periodic flooding of subaerial surfaces""\r\nfrom a ""shell bed"" half way up the escarpment","macrofossils,mesofossils","","","","","",NA,"","body","","","snapshot","","","","","","","","","","general faunal/floral","selective quarrying,surface (float),mechanical,field collection","","","11 specimens","","L. S. Russell, W. Langston","1955, 1957","","see Clemens et al. 1979; originally described by Sloan and Russell 1974\r\nanother form of Eodelphis may be present","terrestrial",NA,"actively mobile","","","carnivore","oviparous, dispersal=direct/internal,mobile","accretion,modification of parts","","hydroxyapatite","compact or dense","",NA,"St. Mary River","","","""gray to brown clay and siltstones interbedded with lighter-coloured fine sandstones""","claystone","brown,gray","","silty","","sandstone","","","","","Maastrichtian","Maastrichtian","Maastrichtian","Maastrichtian","Maastrichtian","W. Langston. 1975. The ceratopsian dinosaurs and associated lower vertebrates from the St. Mary River Formation (Maestrichtian) at Scabby Butte, southern Alberta. Canadian Journal of Earth Sciences 12:1576-1608",70.6,66,8213,2,"SC.2",69.75,89.05,NA,-84.4606,58.0382,7721,1,-112.985298,49.912998,"Non-singleton"
